27,12,100,4,17,2,CF40001,CF40001,0,12-100-000028,1,CSE,1,1,C,20,111,,,1,0.0,16,0
28,12,100,4,17,2,CF40001,CF40001,0,12-100-000029,1,CSE,1,1,C,20,111,,,1,0.0,16,0
29,12,100,4,17,2,CF40001,CF40001,0,12-100-000030,1,CSE,1,1,C,20,111,,,1,0.0,16,0
30,12,100,4,17,2,CF40001,CF40001,0,12-100-000031,1,CSE,1,1,C,20,111,,,1,0.0,16,0
31,12,100,4,17,2,CF40001,CF40001,0,12-100-000026,1,CSE,1,1,C,20,111,,,1,0.0,16,0
32,12,100,4,17,2,CF40001,CF40001,0,12-100-000022,1,CSE,1,1,C,20,111,,,1,0.0,16,0
33,12,100,4,17,2,CF40001,CF40001,0,12-100-000027,1,CSE,1,1,C,20,111,,,1,0.0,16,0
34,12,100,4,17,2,CF40001,CF40001,0,12-100-000024,1,CSE,1,1,C,20,111,,,1,0.0,16,0
35,12,100,4,17,2,CF40001,CF40001,0,12-100-000025,1,CSE,1,1,C,20,111,,,1,0.0,16,0
36,12,100,4,17,2,CF40001,CF40001,0,12-100-000023,1,CSE,1,1,C,20,111,,,1,0.0,16,0
37,12,100,4,17,2,CF40002,CF40002,0,12-100-000032,1,CSE,1,1,C,20,111,,,1,0.0,16,0
38,12,100,4,17,2,CF40002,CF40002,0,12-100-000033,1,CSE,1,1,C,20,111,,,1,0.0,16,0
39,12,100,4,17,2,CF40002,CF40002,0,12-100-000034,1,CSE,1,1,C,20,111,,,1,0.0,16,0
40,12,100,4,17,2,CF40002,CF40002,0,12-100-000035,1,CSE,1,1,C,20,111,,,1,0.0,16,0
41,12,100,4,17,2,CF40002,CF40002,0,12-100-000036,1,CSE,1,1,C,20,111,,,1,0.0,16,0
42,12,100,4,17,2,CF40002,CF40002,0,12-100-000037,1,CSE,1,1,C,20,111,,,1,0.0,16,0
43,12,100,4,17,2,CF40002,CF40002,0,12-100-000039,1,CSE,1,1,C,20,111,,,1,0.0,16,0
44,12,100,4,17,2,CF40002,CF40002,0,12-100-000038,1,CSE,1,1,C,20,111,,,1,0.0,16,0
45,12,100,4,17,2,CF40002,CF40002,0,12-100-000044,1,CSE,1,1,C,20,111,,,1,0.0,16,0
46,12,100,4,17,2,CF40002,CF40002,0,12-100-000043,1,CSE,1,1,C,20,111,,,1,0.0,16,0
47,12,100,4,17,2,CF40002,CF40002,0,12-100-000042,1,CSE,1,1,C,20,111,,,1,0.0,16,0
48,12,100,4,17,2,CF40002,CF40002,0,12-100-000041,1,CSE,1,1,C,20,111,,,1,0.0,16,0
49,12,100,4,17,2,CF40002,CF40002,0,12-100-000040,1,CSE,1,1,C,20,111,,,1,0.0,16,0
50,12,100,4,17,2,CF40003,CF40003,0,12-100-000045,1,CSE,1,1,C,20,111,,,1,0.0,16,0
51,12,100,4,17,2,CF40003,CF40003,0,12-100-000046,1,CSE,1,1,C,20,111,,,1,0.0,16,0
52,12,100,4,17,2,CF40003,CF40003,0,12-100-000047,1,CSE,1,1,C,20,111,,,1,0.0,16,0
53,12,100,4,17,2,CF40004,CF40004,0,12-100-000049,1,CSE,1,1,C,20,111,,,1,0.0,16,0
54,12,100,4,17,2,CF40004,CF40004,0,12-100-000048,1,CSE,1,1,C,20,111,,,1,0.0,16,0
55,12,100,4,17,2,M01004,M01004,0,12-100-000172,1,CSE,1,1,B,22,115,2020-03-01,,1,0.0,16,0
56,12,100,4,17,2,M01011,M01011,0,12-100-000050,1,CSE,1,1,B,22,115,,,1,0.0,16,0
57,12,100,4,17,2,M02044,M02044,0,12-100-000051,1,CSE,1,1,B,22,117,,,1,0.0,16,0
58,12,100,4,17,2,M03018,M03018,0,12-100-000075,1,CSE,1,1,B,20,110,,,1,0.0,16,0
59,12,100,4,17,2,M03018,M03018,0,12-100-000074,1,CSE,1,1,B,20,110,,,1,0.0,16,0
60,12,100,4,17,2,M03018,M03018,0,12-100-000073,1,CSE,1,1,B,20,110,,,1,0.0,16,0
61,12,100,4,17,2,M03018,M03018,0,12-100-000072,1,CSE,1,1,B,20,110,,,1,0.0,16,0
62,12,100,4,17,2,M03018,M03018,0,12-100-000071,1,CSE,1,1,B,20,110,,,1,0.0,16,0
63,12,100,4,17,2,M03018,M03018,0,12-100-000070,1,CSE,1,1,B,20,110,,,1,0.0,16,0
64,12,100,4,17,2,M03018,M03018,0,12-100-000069,1,CSE,1,1,B,20,110,,,1,0.0,16,0
65,12,100,4,17,2,M03018,M03018,0,12-100-000068,1,CSE,1,1,B,20,110,,,1,0.0,16,0
66,12,100,4,17,2,M03018,M03018,0,12-100-000067,1,CSE,1,1,B,20,110,,,1,0.0,16,0
67,12,100,4,17,2,M03018,M03018,0,12-100-000066,1,CSE,1,1,B,20,110,,,1,0.0,16,0
68,12,100,4,17,2,M03018,M03018,0,12-100-000065,1,CSE,1,1,B,20,110,,,1,0.0,16,0
69,12,100,4,17,2,M03018,M03018,0,12-100-000064,1,CSE,1,1,B,20,110,,,1,0.0,16,0
70,12,100,4,17,2,M03018,M03018,0,12-100-000063,1,CSE,1,1,B,20,110,,,1,0.0,16,0
71,12,100,4,17,2,M03018,M03018,0,12-100-000062,1,CSE,1,1,B,20,110,,,1,0.0,16,0
72,12,100,4,17,2,M03018,M03018,0,12-100-000076,1,CSE,1,1,B,20,110,,,1,0.0,16,0
73,12,100,4,17,2,M03018,M03018,0,12-100-000060,1,CSE,1,1,B,20,110,,,1,0.0,16,0
74,12,100,4,17,2,M03018,M03018,0,12-100-000059,1,CSE,1,1,B,20,110,,,1,0.0,16,0
75,12,100,4,17,2,M03018,M03018,0,12-100-000058,1,CSE,1,1,B,20,110,,,1,0.0,16,0
76,12,100,4,17,2,M03018,M03018,0,12-100-000057,1,CSE,1,1,B,20,110,,,1,0.0,16,0
77,12,100,4,17,2,M03018,M03018,0,12-100-000056,1,CSE,1,1,B,20,110,,,1,0.0,16,0
78,12,100,4,17,2,M03018,M03018,0,12-100-000055,1,CSE,1,1,B,20,110,,,1,0.0,16,0
79,12,100,4,17,2,M03018,M03018,0,12-100-000054,1,CSE,1,1,B,20,110,,,1,0.0,16,0
80,12,100,4,17,2,M03018,M03018,0,12-100-000053,1,CSE,1,1,B,20,110,,,1,0.0,16,0
81,12,100,4,17,2,M03018,M03018,0,12-100-000052,1,CSE,1,1,B,20,110,,,1,0.0,16,0
82,12,100,4,17,2,M03018,M03018,0,12-100-000061,1,CSE,1,1,B,20,110,,,1,0.0,16,0
83,12,100,4,17,2,M03019,M03019,0,12-100-000098,1,CSE,1,1,B,20,110,,,1,0.0,16,0
84,12,100,4,17,2,M03019,M03019,0,12-100-000099,1,CSE,1,1,B,20,110,,,1,0.0,16,0
85,12,100,4,17,2,M03019,M03019,0,12-100-000100,1,CSE,1,1,B,20,110,,,1,0.0,16,0
86,12,100,4,17,2,M03019,M03019,0,12-100-000101,1,CSE,1,1,B,20,110,,,1,0.0,16,0
87,12,100,4,17,2,M03019,M03019,0,12-100-000102,1,CSE,1,1,B,20,110,,,1,0.0,16,0
88,12,100,4,17,2,M03019,M03019,0,12-100-000103,1,CSE,1,1,B,20,110,,,1,0.0,16,0
89,12,100,4,17,2,M03019,M03019,0,12-100-000104,1,CSE,1,1,B,20,110,,,1,0.0,16,0
90,12,100,4,17,2,M03019,M03019,0,12-100-000105,1,CSE,1,1,B,20,110,,,1,0.0,16,0
91,12,100,4,17,2,M03019,M03019,0,12-100-000107,1,CSE,1,1,B,20,110,,,1,0.0,16,0
92,12,100,4,17,2,M03019,M03019,0,12-100-000108,1,CSE,1,1,B,20,110,,,1,0.0,16,0
93,12,100,4,17,2,M03019,M03019,0,12-100-000109,1,CSE,1,1,B,20,110,,,1,0.0,16,0
94,12,100,4,17,2,M03019,M03019,0,12-100-000110,1,CSE,1,1,B,20,110,,,1,0.0,16,0
95,12,100,4,17,2,M03019,M03019,0,12-100-000111,1,CSE,1,1,B,20,110,,,1,0.0,16,0
96,12,100,4,17,2,M03019,M03019,0,12-100-000077,1,CSE,1,1,B,20,110,,,1,0.0,16,0
97,12,100,4,17,2,M03019,M03019,0,12-100-000078,1,CSE,1,1,B,20,110,,,1,0.0,16,0
98,12,100,4,17,2,M03019,M03019,0,12-100-000079,1,CSE,1,1,B,20,110,,,1,0.0,16,0
99,12,100,4,17,2,M03019,M03019,0,12-100-000080,1,CSE,1,1,B,20,110,,,1,0.0,16,0
100,12,100,4,17,2,M03019,M03019,0,12-100-000081,1,CSE,1,1,B,20,110,,,1,0.0,16,0
101,12,100,4,17,2,M03019,M03019,0,12-100-000082,1,CSE,1,1,B,20,110,,,1,0.0,16,0
102,12,100,4,17,2,M03019,M03019,0,12-100-000083,1,CSE,1,1,B,20,110,,,1,0.0,16,0
103,12,100,4,17,2,M03019,M03019,0,12-100-000084,1,CSE,1,1,B,20,110,,,1,0.0,16,0
104,12,100,4,17,2,M03019,M03019,0,12-100-000085,1,CSE,1,1,B,20,110,,,1,0.0,16,0
105,12,100,4,17,2,M03019,M03019,0,12-100-000086,1,CSE,1,1,B,20,110,,,1,0.0,16,0
106,12,100,4,17,2,M03019,M03019,0,12-100-000087,1,CSE,1,1,B,20,110,,,1,0.0,16,0
107,12,100,4,17,2,M03019,M03019,0,12-100-000088,1,CSE,1,1,B,20,110,,,1,0.0,16,0
108,12,100,4,17,2,M03019,M03019,0,12-100-000089,1,CSE,1,1,B,20,110,,,1,0.0,16,0
109,12,100,4,17,2,M03019,M03019,0,12-100-000090,1,CSE,1,1,B,20,110,,,1,0.0,16,0
110,12,100,4,17,2,M03019,M03019,0,12-100-000091,1,CSE,1,1,B,20,110,,,1,0.0,16,0
111,12,100,4,17,2,M03019,M03019,0,12-100-000092,1,CSE,1,1,B,20,110,,,1,0.0,16,0
112,12,100,4,17,2,M03019,M03019,0,12-100-000093,1,CSE,1,1,B,20,110,,,1,0.0,16,0
113,12,100,4,17,2,M03019,M03019,0,12-100-000094,1,CSE,1,1,B,20,110,,,1,0.0,16,0
114,12,100,4,17,2,M03019,M03019,0,12-100-000095,1,CSE,1,1,B,20,110,,,1,0.0,16,0
115,12,100,4,17,2,M03019,M03019,0,12-100-000096,1,CSE,1,1,B,20,110,,,1,0.0,16,0
116,12,100,4,17,2,M03019,M03019,0,12-100-000097,1,CSE,1,1,B,20,110,,,1,0.0,16,0
117,12,100,4,17,2,M03020,M03020,0,12-100-000112,1,CSE,1,1,B,20,110,,,1,0.0,16,0
118,12,100,4,17,2,M03020,M03020,0,12-100-000132,1,CSE,1,1,B,20,110,,,1,0.0,16,0
119,12,100,4,17,2,M03020,M03020,0,12-100-000114,1,CSE,1,1,B,20,110,,,1,0.0,16,0
120,12,100,4,17,2,M03020,M03020,0,12-100-000115,1,CSE,1,1,B,20,110,,,1,0.0,16,0
121,12,100,4,17,2,M03020,M03020,0,12-100-000116,1,CSE,1,1,B,20,110,,,1,0.0,16,0
122,12,100,4,17,2,M03020,M03020,0,12-100-000118,1,CSE,1,1,B,20,110,,,1,0.0,16,0
123,12,100,4,17,2,M03020,M03020,0,12-100-000119,1,CSE,1,1,B,20,110,,,1,0.0,16,0
124,12,100,4,17,2,M03020,M03020,0,12-100-000120,1,CSE,1,1,B,20,110,,,1,0.0,16,0
125,12,100,4,17,2,M03020,M03020,0,12-100-000121,1,CSE,1,1,B,20,110,,,1,0.0,16,0
126,12,100,4,17,2,M03020,M03020,0,12-100-000122,1,CSE,1,1,B,20,110,,,1,0.0,16,0
127,12,100,4,17,2,M03020,M03020,0,12-100-000123,1,CSE,1,1,B,20,110,,,1,0.0,16,0
128,12,100,4,17,2,M03020,M03020,0,12-100-000124,1,CSE,1,1,B,20,110,,,1,0.0,16,0
129,12,100,4,17,2,M03020,M03020,0,12-100-000125,1,CSE,1,1,B,20,110,,,1,0.0,16,0
130,12,100,4,17,2,M03020,M03020,0,12-100-000126,1,CSE,1,1,B,20,110,,,1,0.0,16,0
131,12,100,4,17,2,M03020,M03020,0,12-100-000127,1,CSE,1,1,B,20,110,,,1,0.0,16,0
132,12,100,4,17,2,M03020,M03020,0,12-100-000128,1,CSE,1,1,B,20,110,,,1,0.0,16,0
133,12,100,4,17,2,M03020,M03020,0,12-100-000129,1,CSE,1,1,B,20,110,,,1,0.0,16,0
134,12,100,4,17,2,M03020,M03020,0,12-100-000130,1,CSE,1,1,B,20,110,,,1,0.0,16,0
135,12,100,4,17,2,M03020,M03020,0,12-100-000171,1,CSE,1,1,B,20,110,2019-06-01,,1,0.0,16,0
136,12,100,4,17,2,M03020,M03020,0,12-100-000131,1,CSE,1,1,B,20,110,,,1,0.0,16,0
137,12,100,4,17,2,M03020,M03020,0,12-100-000113,1,CSE,1,1,B,20,110,,,1,0.0,16,0
138,12,100,4,17,2,M03021,M03021,0,12-100-000133,1,CSE,1,1,B,20,110,,,1,0.0,16,0
139,12,100,4,17,2,M03021,M03021,0,12-100-000138,1,CSE,1,1,B,20,110,,,1,0.0,16,0
140,12,100,4,17,2,M03021,M03021,0,12-100-000137,1,CSE,1,1,B,20,110,,,1,0.0,16,0
141,12,100,4,17,2,M03021,M03021,0,12-100-000136,1,CSE,1,1,B,20,110,,,1,0.0,16,0
142,12,100,4,17,2,M03021,M03021,0,12-100-000135,1,CSE,1,1,B,20,110,,,1,0.0,16,0
143,12,100,4,17,2,M03021,M03021,0,12-100-000134,1,CSE,1,1,B,20,110,,,1,0.0,16,0
144,12,100,4,17,2,M03022,M03022,0,12-100-000139,1,CSE,1,1,B,20,110,,,1,0.0,16,0
145,12,100,4,17,2,M03022,M03022,0,12-100-000140,1,CSE,1,1,B,20,110,,,1,0.0,16,0
146,12,100,4,17,2,M03022,M03022,0,12-100-000141,1,CSE,1,1,B,20,110,,,1,0.0,16,0
147,12,100,4,17,2,M03022,M03022,0,12-100-000142,1,CSE,1,1,B,20,110,,,1,0.0,16,0
148,12,100,4,17,2,M03022,M03022,0,12-100-000143,1,CSE,1,1,B,20,110,,,1,0.0,16,0
149,12,100,4,17,2,M03022,M03022,0,12-100-000144,1,CSE,1,1,B,20,110,,,1,0.0,16,0
150,12,100,4,17,2,M03022,M03022,0,12-100-000145,1,CSE,1,1,B,20,110,,,1,0.0,16,0
151,12,100,4,17,2,M03023,M03023,0,12-100-000146,1,CSE,1,1,B,20,110,,,1,0.0,16,0
152,12,100,4,17,2,M03023,M03023,0,12-100-000150,1,CSE,1,1,B,20,110,,,1,0.0,16,0
153,12,100,4,17,2,M03023,M03023,0,12-100-000151,1,CSE,1,1,B,20,110,,,1,0.0,16,0
154,12,100,4,17,2,M03023,M03023,0,12-100-000149,1,CSE,1,1,B,20,110,,,1,0.0,16,0
155,12,100,4,17,2,M03023,M03023,0,12-100-000147,1,CSE,1,1,B,20,110,,,1,0.0,16,0
156,12,100,4,17,2,M03024,M03024,0,12-100-000152,1,CSE,1,1,B,20,110,,,1,0.0,16,0
157,12,100,4,17,3,M03023,M03023,0,12-100-000154,1,CSE,1,1,B,20,110,,,1,0.0,16,0
158,12,100,4,17,3,M03023,M03023,0,12-100-000153,1,CSE,1,1,B,20,110,,,1,0.0,16,0
159,12,100,4,17,3,M03023,M03023,0,12-100-000155,1,CSE,1,1,B,20,110,,,1,0.0,16,0
160,12,111,1,1,1,J21,CFJ2100001,0,12-111-000126,1,CSC,1,1,C,4,4,2019-01-01,,1,0.0,1,0
161,12,111,1,2,1,L31,CFL3100001,0,12-111-000128,1,CSC,1,1,C,6,6,2019-01-01,,1,0.0,1,0
162,12,111,1,2,1,M11,CFM1100001,0,12-111-000058,1,CSC,1,1,C,7,7,,,1,0.0,1,0
163,12,111,1,2,1,M23,CFM2300003,0,12-111-000062,1,CSC,1,1,C,7,7,,,1,0.0,1,0
164,12,111,1,2,1,M23,CFM2300003,0,12-111-000061,1,CSC,1,1,C,7,7,,,1,0.0,1,0
165,12,111,1,2,1,M23,CFM2300003,0,12-111-000060,1,CSC,1,1,C,7,7,,,1,0.0,1,0
166,12,111,1,2,1,M23,CFM2300003,0,12-111-000059,1,CSC,1,1,C,7,7,,,1,0.0,1,0
167,12,111,1,2,1,N22,CFN2200002,0,12-111-000065,1,CSC,1,1,C,8,8,,,1,0.0,1,0
168,12,111,1,2,1,N22,CFN2200002,0,12-111-000064,1,CSC,1,1,C,8,8,,,1,0.0,1,0
169,12,111,1,2,1,N22,CFN2200002,0,12-111-000067,1,CSC,1,1,C,8,8,,,1,0.0,1,0
170,12,111,1,2,1,N22,CFN2200002,0,12-111-000068,1,CSC,1,1,C,8,8,,,1,0.0,1,0
171,12,111,1,2,1,N22,CFN2200002,0,12-111-000069,1,CSC,1,1,C,8,8,,,1,0.0,1,0
172,12,111,1,2,1,N22,CFN2200002,0,12-111-000070,1,CSC,1,1,C,8,8,,,1,0.0,1,0
173,12,111,1,2,1,N22,CFN2200002,0,12-111-000071,1,CSC,1,1,C,8,8,,,1,0.0,1,0
174,12,111,1,2,1,N22,CFN2200002,0,12-111-000072,1,CSC,1,1,C,8,8,,,1,0.0,1,0
175,12,111,1,2,1,N22,CFN2200002,0,12-111-000066,1,CSC,1,1,C,8,8,,,1,0.0,1,0
176,12,111,1,2,1,N22,CFN2200002,0,12-111-000063,1,CSC,1,1,C,8,8,,,1,0.0,1,0
177,12,111,1,2,1,O11,CFO1100001,0,12-111-000076,1,CSC,1,1,C,9,9,,,1,0.0,1,0
178,12,111,1,2,1,O11,CFO1100001,0,12-111-000077,1,CSC,1,1,C,9,9,,,1,0.0,1,0
179,12,111,1,2,1,O11,CFO1100001,0,12-111-000075,1,CSC,1,1,C,9,9,,,1,0.0,1,0
180,12,111,1,2,1,O11,CFO1100001,0,12-111-000074,1,CSC,1,1,C,9,9,,,1,0.0,1,0
181,12,111,1,2,1,O23,CFO2300003,0,12-111-000078,1,CSC,1,1,C,9,9,,,1,0.0,1,0
182,12,111,1,2,1,O23,CFO2300003,0,12-111-000079,1,CSC,1,1,C,9,9,,,1,0.0,1,0
183,12,111,1,2,1,O23,CFO2300003,0,12-111-000080,1,CSC,1,1,C,9,9,,,1,0.0,1,0
184,12,111,4,17,2,CF40001,CF40001,0,12-111-000082,1,CSE,1,1,C,20,111,,,1,0.0,16,0
185,12,111,4,17,2,CF40001,CF40001,0,12-111-000083,1,CSE,1,1,C,20,111,,,1,0.0,16,0
186,12,111,4,17,2,CF40001,CF40001,0,12-111-000084,1,CSE,1,1,C,20,111,,,1,0.0,16,0
187,12,111,4,17,2,CF40001,CF40001,0,12-111-000085,1,CSE,1,1,C,20,111,,,1,0.0,16,0
188,12,111,4,17,2,CF40002,CF40002,0,12-111-000108,1,CSE,1,1,C,20,111,,,1,0.0,16,0
189,12,111,4,17,2,CF40002,CF40002,0,12-111-000109,1,CSE,1,1,C,20,111,,,1,0.0,16,0
190,12,111,4,17,2,CF40002,CF40002,0,12-111-000110,1,CSE,1,1,C,20,111,,,1,0.0,16,0
191,12,111,4,17,2,CF40002,CF40002,0,12-111-000111,1,CSE,1,1,C,20,111,,,1,0.0,16,0
192,12,111,4,17,2,CF40002,CF40002,0,12-111-000112,1,CSE,1,1,C,20,111,,,1,0.0,16,0
193,12,111,4,17,2,CF40002,CF40002,0,12-111-000113,1,CSE,1,1,C,20,111,,,1,0.0,16,0
194,12,111,4,17,2,CF40002,CF40002,0,12-111-000114,1,CSE,1,1,C,20,111,,,1,0.0,16,0
195,12,111,4,17,2,CF40002,CF40002,0,12-111-000115,1,CSE,1,1,C,20,111,,,1,0.0,16,0
196,12,111,4,17,2,CF40002,CF40002,0,12-111-000107,1,CSE,1,1,C,20,111,,,1,0.0,16,0
197,12,111,4,17,2,CF40002,CF40002,0,12-111-000106,1,CSE,1,1,C,20,111,,,1,0.0,16,0
198,12,111,4,17,2,CF40002,CF40002,0,12-111-000103,1,CSE,1,1,C,20,111,,,1,0.0,16,0
199,12,111,4,17,2,CF40002,CF40002,0,12-111-000104,1,CSE,1,1,C,20,111,,,1,0.0,16,0
200,12,111,4,17,2,CF40002,CF40002,0,12-111-000105,1,CSE,1,1,C,20,111,,,1,0.0,16,0
201,12,111,4,17,2,CF40002,CF40002,0,12-111-000102,1,CSE,1,1,C,20,111,,,1,0.0,16,0
202,12,111,4,17,2,CF40002,CF40002,0,12-111-000101,1,CSE,1,1,C,20,111,,,1,0.0,16,0
203,12,111,4,17,2,CF40002,CF40002,0,12-111-000100,1,CSE,1,1,C,20,111,,,1,0.0,16,0
204,12,111,4,17,2,CF40002,CF40002,0,12-111-000099,1,CSE,1,1,C,20,111,,,1,0.0,16,0
205,12,111,4,17,2,CF40002,CF40002,0,12-111-000098,1,CSE,1,1,C,20,111,,,1,0.0,16,0
206,12,111,4,17,2,CF40002,CF40002,0,12-111-000097,1,CSE,1,1,C,20,111,,,1,0.0,16,0
207,12,111,4,17,2,CF40002,CF40002,0,12-111-000096,1,CSE,1,1,C,20,111,,,1,0.0,16,0
208,12,111,4,17,2,CF40002,CF40002,0,12-111-000086,1,CSE,1,1,C,20,111,,,1,0.0,16,0
209,12,111,4,17,2,CF40002,CF40002,0,12-111-000087,1,CSE,1,1,C,20,111,,,1,0.0,16,0
210,12,111,4,17,2,CF40002,CF40002,0,12-111-000088,1,CSE,1,1,C,20,111,,,1,0.0,16,0
211,12,111,4,17,2,CF40002,CF40002,0,12-111-000089,1,CSE,1,1,C,20,111,,,1,0.0,16,0
212,12,111,4,17,2,CF40002,CF40002,0,12-111-000090,1,CSE,1,1,C,20,111,,,1,0.0,16,0
213,12,111,4,17,2,CF40002,CF40002,0,12-111-000091,1,CSE,1,1,C,20,111,,,1,0.0,16,0
214,12,111,4,17,2,CF40002,CF40002,0,12-111-000092,1,CSE,1,1,C,20,111,,,1,0.0,16,0
215,12,111,4,17,2,CF40002,CF40002,0,12-111-000093,1,CSE,1,1,C,20,111,,,1,0.0,16,0
216,12,111,4,17,2,CF40002,CF40002,0,12-111-000094,1,CSE,1,1,C,20,111,,,1,0.0,16,0
217,12,111,4,17,2,CF40002,CF40002,0,12-111-000095,1,CSE,1,1,C,20,111,,,1,0.0,16,0
218,12,111,4,17,2,CF40003,CF40003,0,12-111-000116,1,CSE,1,1,C,20,111,,,1,0.0,16,0
219,12,111,4,17,2,CF40003,CF40003,0,12-111-000117,1,CSE,1,1,C,20,111,,,1,0.0,16,0
220,12,111,4,17,2,CF40003,CF40003,0,12-111-000118,1,CSE,1,1,C,20,111,,,1,0.0,16,0
221,12,111,4,17,2,CF40004,CF40004,0,12-111-000119,1,CSE,1,1,C,20,111,,,1,0.0,16,0
222,12,111,4,17,2,CF40004,CF40004,0,12-111-000122,1,CSE,1,1,C,20,111,,,1,0.0,16,0
223,12,111,4,17,2,CF40004,CF40004,0,12-111-000121,1,CSE,1,1,C,20,111,,,1,0.0,16,0
224,12,111,4,17,2,CF40004,CF40004,0,12-111-000120,1,CSE,1,1,C,20,111,,,1,0.0,16,0
225,12,111,4,17,2,M02003,M02003,0,12-111-000123,1,CSE,1,1,B,22,117,,,1,0.0,16,0
226,12,111,4,17,2,M03018,M03018,0,12-111-000004,1,CSE,1,1,B,20,110,,,1,0.0,16,0
227,12,111,4,17,2,M03018,M03018,0,12-111-000005,1,CSE,1,1,B,20,110,,,1,0.0,16,0
228,12,111,4,17,2,M03018,M03018,0,12-111-000006,1,CSE,1,1,B,20,110,,,1,0.0,16,0
229,12,111,4,17,2,M03018,M03018,0,12-111-000125,1,CSE,1,1,B,20,110,,,1,0.0,16,0
230,12,111,4,17,2,M03018,M03018,0,12-111-000001,1,CSE,1,1,B,20,110,,,1,0.0,16,0
231,12,111,4,17,2,M03018,M03018,0,12-111-000002,1,CSE,1,1,B,20,110,,,1,0.0,16,0
232,12,111,4,17,2,M03018,M03018,0,12-111-000003,1,CSE,1,1,B,20,110,,,1,0.0,16,0
233,12,111,4,17,2,M03019,M03019,0,12-111-000008,1,CSE,1,1,B,20,110,,,1,0.0,16,0
234,12,111,4,17,2,M03019,M03019,0,12-111-000010,1,CSE,1,1,B,20,110,,,1,0.0,16,0
235,12,111,4,17,2,M03019,M03019,0,12-111-000129,1,CSE,1,1,B,20,110,2019-09-01,,1,0.0,16,0
236,12,111,4,17,2,M03019,M03019,0,12-111-000022,1,CSE,1,1,B,20,110,,,1,0.0,16,0
237,12,111,4,17,2,M03019,M03019,0,12-111-000021,1,CSE,1,1,B,20,110,,,1,0.0,16,0
238,12,111,4,17,2,M03019,M03019,0,12-111-000020,1,CSE,1,1,B,20,110,,,1,0.0,16,0
239,12,111,4,17,2,M03019,M03019,0,12-111-000019,1,CSE,1,1,B,20,110,,,1,0.0,16,0
240,12,111,4,17,2,M03019,M03019,0,12-111-000018,1,CSE,1,1,B,20,110,,,1,0.0,16,0
